X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
3021,160,5,384,17,5392,225,241,150,4145,T1,T20,1
2889,168,18,30,6,5237,231,244,137,1068,T1,T30,2
3130,196,17,313,54,953,214,252,167,1383,T1,T30,2
2984,39,26,277,94,2480,212,175,85,1872,T3,T33,1
3258,334,11,90,17,3330,194,225,170,2118,T1,T29,1
2978,53,17,240,-16,4363,227,200,101,2257,T1,T29,2
3303,209,12,67,27,2551,211,251,173,553,T3,T38,7
2969,65,14,67,2,582,232,211,109,458,T1,T29,1
3086,223,15,680,110,6186,199,253,188,1513,T1,T29,1
3269,14,11,0,0,1528,210,217,144,765,T1,T38,1
3336,256,14,258,44,3129,188,248,198,1020,T3,T32,1
3018,325,23,495,112,3338,156,207,188,1595,T3,T24,1
3265,97,8,210,14,832,233,229,129,2308,T1,T38,1
2210,208,18,67,26,268,204,254,180,408,T4,T2,3
2735,53,20,134,5,1747,226,194,93,1710,T3,T10,2
3136,56,5,277,61,1301,223,229,141,3065,T3,T33,1
3213,43,13,319,0,1973,222,212,122,904,T3,T31,1
3068,24,6,190,13,2820,217,226,146,1627,T3,T32,2
2971,32,16,212,8,1527,215,202,119,1565,T1,T29,2
2767,42,12,175,-3,313,222,214,126,911,T1,T23,2
3129,6,6,218,21,2236,212,227,153,2437,T3,T32,1
3163,345,8,150,-14,1003,204,227,162,876,T2,T22,1
2927,140,13,42,-3,4502,239,236,125,3178,T1,T29,1
2922,347,13,85,10,1650,196,219,162,1343,T3,T32,2
3338,316,17,845,110,2177,174,224,189,953,T3,T32,1
2949,355,6,295,-5,4299,211,230,157,2014,T1,T23,2
3238,182,17,228,45,767,223,249,153,1092,T1,T22,1
3200,89,10,150,4,1216,236,224,119,1626,T1,T29,1
3205,52,8,633,63,2784,225,223,132,4890,T1,T29,1
2975,94,10,127,16,4430,236,225,119,2011,T1,T29,2
3049,118,9,309,72,5139,236,232,127,3598,T1,T29,2
3220,51,12,201,7,5707,226,214,120,1198,T1,T29,2
3126,81,20,430,-2,1710,243,201,80,2971,T1,T29,2
2745,107,9,201,22,2548,236,229,124,6825,T1,T12,1
2782,155,26,134,-6,2863,239,232,105,1601,T3,T13,2
2719,128,8,134,-14,1577,234,235,133,1559,T1,T12,1
3294,284,29,234,12,3784,127,226,231,1413,T1,T29,1
2961,24,9,218,22,1838,215,220,141,2630,T3,T23,2
3251,1,14,313,51,3645,199,212,150,4061,T1,T40,1
3248,330,10,618,-26,2576,196,228,171,371,T3,T32,1
3154,38,21,750,-32,1728,215,190,102,2117,T3,T33,1
3338,103,14,283,68,2522,243,221,103,2573,T1,T39,7
2870,119,17,579,193,2021,246,223,100,1936,T3,T4,2
2524,323,19,216,76,671,170,217,186,443,T3,T10,6
2838,125,11,150,27,1315,239,232,122,3127,T3,T31,2
2454,304,5,0,0,870,205,237,171,666,T3,T4,6
3166,56,16,551,85,1501,229,205,105,3556,T3,T33,1
3399,346,20,124,33,1691,177,204,162,1924,T2,T39,7
2995,210,9,124,0,5566,213,249,171,2711,T1,T29,1
3217,173,8,319,17,3251,225,244,152,395,T3,T22,2
2938,79,21,339,112,485,242,197,76,553,T3,T33,1
2658,141,9,90,-2,1482,234,238,134,5424,T1,T29,2
3006,35,15,324,147,1405,217,206,121,3252,T3,T24,1
2986,42,18,212,53,743,220,198,107,1841,T3,T32,2
2520,28,16,277,46,658,212,204,124,1047,T3,T2,6
3057,77,6,323,31,3873,228,228,134,2101,T1,T29,2
2737,19,10,391,1,1195,213,219,142,1142,T1,T12,2
3175,2,12,576,168,2389,203,216,151,2669,T3,T24,1
2853,131,5,30,1,3303,229,237,142,3293,T1,T23,2
2420,271,18,95,26,331,171,243,210,830,T4,T10,3
2710,341,11,0,0,300,196,223,166,708,T1,T30,1
3309,334,18,277,95,1682,177,214,174,2886,T1,T23,1
3009,37,5,162,37,2185,220,229,145,2550,T3,T32,1
3193,87,5,283,14,5115,227,231,138,2249,T1,T22,2
3243,47,10,806,71,1572,224,218,128,2535,T2,T23,2
3224,80,5,0,0,1888,227,230,137,247,T3,T35,1
2902,140,16,85,8,1409,242,233,115,2563,T3,T33,2
1962,50,40,85,58,127,204,124,0,541,T4,T1,3
3003,342,10,60,11,3388,200,226,164,892,T3,T22,1
3263,315,12,190,48,4646,189,230,181,2670,T3,T32,1
2638,61,11,30,-7,1144,229,218,121,779,T1,T30,2
2630,113,16,371,174,987,246,221,98,1025,T3,T3,2
3069,52,8,553,-113,1530,225,223,132,1072,T1,T23,1
2800,313,17,190,50,2315,172,225,192,797,T3,T24,2
3064,254,9,655,65,5592,200,246,185,3341,T1,T29,2
2802,23,14,180,18,2416,211,209,131,1368,T1,T29,2
3136,356,9,716,119,1584,205,224,156,2280,T3,T32,1
2669,75,26,30,20,1398,240,181,55,1020,T3,T13,2
3048,89,21,301,-39,658,246,201,73,1712,T1,T29,2
2678,115,23,170,62,1380,252,210,72,684,T1,T30,5
2709,21,19,216,23,1683,205,197,124,1061,T1,T29,2
3427,95,17,0,0,1931,245,213,92,3227,T2,T35,1
2836,61,10,247,36,1695,228,220,124,2646,T3,T26,2
3136,26,8,170,12,1570,216,222,142,1103,T2,T24,2
3028,144,14,210,13,1727,239,236,123,1206,T1,T29,1
3069,150,12,60,1,3424,235,240,133,1239,T3,T23,1
3013,35,4,30,-2,997,219,231,148,2507,T1,T29,2
2936,265,9,424,33,5588,198,244,185,3776,T1,T29,2
3364,312,13,792,128,984,185,230,185,2164,T3,T32,1
3365,102,19,60,13,2770,248,212,86,685,T3,T35,7
3310,6,12,430,41,1914,205,217,148,1252,T3,T31,1
2548,58,9,285,24,825,227,221,127,513,T1,T9,2
2977,0,40,30,8,4980,132,135,117,4018,T1,T20,1
3223,72,9,256,-17,891,231,222,123,2866,T2,T23,2
3214,28,20,95,32,870,208,192,114,1528,T1,T22,1
2894,334,9,466,9,3883,199,228,168,3516,T1,T12,2
2975,121,13,201,43,4406,242,228,113,5228,T1,T29,2
2462,39,26,0,0,752,211,175,86,1423,T3,T10,6
3136,335,9,108,9,3330,200,228,167,1570,T3,T23,1
3153,55,10,150,38,2510,226,220,127,1848,T1,T29,1
2991,223,11,30,3,5574,206,251,180,2643,T1,T29,1
2417,194,21,42,12,1154,211,252,165,1057,T3,T4,3
3193,294,17,90,39,4459,171,234,202,3394,T1,T29,1
2411,119,25,192,70,306,253,210,69,816,T3,T4,3
3032,266,24,42,12,2225,151,242,225,618,T3,T13,2
3066,127,9,67,10,4906,236,234,129,2058,T1,T29,2
2990,76,14,255,54,663,237,213,105,1640,T3,T32,2
3037,202,8,192,51,2922,217,248,166,361,T3,T32,2
3278,194,8,1008,138,2244,219,247,162,2178,T3,T31,1
3231,116,40,342,154,3946,251,171,6,2376,T1,T39,1
2577,70,12,285,35,648,233,215,112,598,T1,T12,2
3204,293,26,95,32,3939,139,224,221,1530,T1,T29,1
2693,18,3,607,80,1008,217,233,153,1426,T1,T12,2
2825,356,22,60,18,1513,180,196,150,2442,T3,T33,2
3417,335,20,713,125,2531,170,209,176,1292,T3,T32,1
2973,315,15,42,7,1452,179,227,187,1292,T3,T31,2
2804,16,10,295,52,3161,211,219,143,1155,T3,T32,2
2451,302,28,283,171,201,130,214,218,1635,T4,T10,3
2765,344,8,42,7,3174,203,227,163,3059,T1,T23,1
2862,53,17,67,40,1950,227,203,104,1146,T3,T23,1
3259,354,7,270,101,4943,209,228,157,1624,T1,T29,1
2942,0,2,258,20,3939,216,234,156,4773,T1,T12,2
3215,20,9,671,82,5824,214,221,143,1448,T1,T29,1
2862,111,12,175,-42,1328,241,226,113,1765,T1,T29,1
3239,156,11,150,0,3342,233,241,138,1312,T3,T23,2
3093,161,10,454,-15,6377,230,243,143,2743,T1,T20,2
3006,163,13,60,3,2244,232,243,140,4032,T1,T23,1
2781,347,4,30,3,2011,211,232,159,1476,T1,T29,2
3093,17,6,150,16,2133,215,228,150,1690,T1,T29,1
2972,145,11,90,4,6069,236,238,131,3627,T1,T30,2
2940,330,13,30,1,3268,188,224,175,2051,T3,T22,1
2975,344,18,108,25,1355,182,210,165,2250,T1,T29,1
3115,156,27,234,69,3575,239,231,104,2341,T3,T33,1
3128,78,34,313,205,1982,240,157,17,2861,T3,T33,1
2965,272,18,390,39,5240,171,243,210,1698,T1,T29,2
2451,144,2,270,16,912,222,238,152,1199,T3,T2,3
3017,333,2,30,1,4128,214,236,160,1061,T1,T19,2
3216,317,11,285,41,437,192,231,179,1189,T3,T23,1
2893,217,19,323,148,1684,197,254,188,1770,T3,T34,2
3219,275,17,503,111,5929,173,242,207,2882,T1,T29,2
3188,326,10,42,6,933,195,229,173,832,T2,T24,1
3150,120,27,319,74,3342,254,206,61,514,T3,T33,1
2387,315,2,0,0,451,213,237,162,924,T4,T10,3
3159,53,7,240,17,3167,224,224,134,4207,T1,T23,1
3088,131,9,134,19,1357,235,235,132,3331,T3,T33,1
2989,335,5,443,4,1860,209,233,163,1091,T3,T32,2
2951,151,12,85,18,1180,235,240,134,2263,T1,T23,2
3224,142,23,379,91,1170,246,228,98,1871,T2,T33,1
3193,256,22,295,62,1771,162,247,219,2143,T3,T31,1
2653,177,32,182,103,2512,216,238,129,1027,T3,T4,3
2811,185,17,108,23,3211,221,249,156,6504,T1,T30,2
3178,4,8,874,97,1537,210,225,153,2581,T3,T32,1
3205,310,18,301,62,4588,168,225,196,1121,T1,T29,2
2623,140,7,30,1,1172,231,238,140,6340,T1,T16,2
2414,173,6,85,-2,755,224,243,154,1061,T3,T2,3
2980,359,12,95,0,904,202,219,153,2165,T3,T32,1
3210,270,21,390,75,390,161,242,218,2482,T3,T31,2
2923,220,22,192,64,1055,189,254,194,361,T3,T33,2
2977,179,22,216,56,313,223,247,145,752,T3,T13,5
2185,28,15,268,90,426,213,207,127,671,T4,T10,6
2641,45,6,67,7,124,222,227,141,589,T3,T11,2
2882,111,12,60,6,3036,240,227,116,1706,T1,T29,2
2907,78,9,90,-5,3462,232,223,123,4290,T1,T12,2
2850,89,12,60,-8,446,238,220,111,1684,T1,T29,2
2779,60,19,443,155,765,231,198,92,872,T3,T33,2
2876,23,13,150,21,3599,212,211,134,5449,T1,T12,2
2255,66,20,0,0,420,235,196,85,1691,T4,T4,4
3275,191,14,466,142,2900,218,250,162,957,T3,T33,2
3067,317,22,395,-2,2493,157,214,195,2220,T3,T32,2
3261,231,21,366,114,1294,182,254,203,4380,T2,T32,2
2746,144,12,228,67,1710,237,237,128,977,T1,T30,2
2578,129,16,150,34,870,244,229,108,1265,T1,T9,2
2826,194,18,120,32,2335,215,252,165,1616,T1,T30,2
2793,37,10,624,63,2742,220,219,133,1747,T3,T32,2
3378,338,10,911,128,1167,198,226,167,1950,T3,T38,7
2025,44,27,134,96,150,214,171,76,474,T4,T1,3
2879,139,13,212,17,3166,240,235,123,2147,T1,T29,2
3351,295,25,240,51,2297,143,225,218,2359,T3,T33,1
2601,152,6,150,4,488,227,240,147,6159,T1,T29,5
3168,339,13,60,13,4556,191,221,168,3103,T1,T20,1
2247,146,27,350,117,1253,245,224,89,698,T4,T3,4
2844,89,18,323,56,1203,244,208,87,1451,T3,T10,2
3182,22,13,470,57,2060,211,211,134,2586,T3,T24,1
3145,102,10,418,33,361,237,227,120,5718,T2,T23,1
2815,45,14,60,21,916,223,208,116,1905,T1,T30,1
3005,78,14,497,188,339,237,213,104,741,T3,T33,2
2992,349,19,85,14,1504,183,206,159,2132,T1,T29,1
2998,242,11,743,98,5991,198,249,189,6204,T1,T29,2
2210,334,32,60,-1,1523,132,181,178,934,T4,T10,3
3226,62,6,30,2,6059,225,228,138,402,T1,T22,1
2635,29,10,319,18,3172,217,219,137,2876,T3,T11,1
2397,90,20,384,90,902,246,205,80,886,T4,T2,3
2811,119,11,319,40,1121,239,231,121,2636,T3,T11,2
2727,87,10,67,14,2130,235,224,119,1376,T1,T12,2
2814,103,12,0,0,1343,240,225,113,2605,T3,T20,1
2823,182,22,212,54,3638,220,248,150,1449,T1,T30,2
3082,138,7,1301,201,3197,231,238,140,1207,T3,T34,2
2890,320,15,182,17,2616,181,225,183,2359,T3,T24,1
3151,338,8,150,13,2205,204,229,165,2539,T1,T30,2
2819,118,24,134,19,3265,252,211,73,1772,T1,T29,2
2674,47,16,85,9,1507,224,204,110,1875,T3,T11,2
3162,113,17,175,7,3086,247,221,96,5202,T1,T30,1
3222,100,22,67,18,1765,250,204,72,1606,T2,T33,1
2776,209,24,242,-49,1332,194,254,184,1563,T3,T4,2
2831,148,14,0,0,4155,238,238,128,1266,T1,T23,2
2764,47,10,162,6,1956,224,218,128,1158,T1,T12,2
2999,92,22,570,189,577,248,199,68,914,T1,T29,2
3110,5,20,870,-34,1142,191,198,141,1622,T3,T24,1
3193,135,2,300,38,2631,222,238,151,960,T3,T32,1
2752,1,14,540,-30,591,199,213,150,598,T3,T10,2
3237,27,14,997,36,4002,213,210,130,2506,T1,T23,1
2775,87,5,371,45,2715,227,231,138,2049,T3,T11,2
2826,33,10,306,7,2630,218,219,136,3665,T1,T23,2
3331,336,9,458,68,987,201,229,167,1261,T2,T23,1
3274,120,15,306,4,3543,245,226,106,1224,T3,T34,1
2850,73,29,240,-79,400,239,172,45,2072,T1,T30,2
3067,128,12,190,19,3842,239,233,122,362,T1,T29,2
2830,245,19,134,19,1565,179,251,207,872,T3,T13,2
3232,240,5,553,77,2107,210,244,172,1947,T3,T31,1
2899,238,20,60,24,2689,180,253,206,994,T3,T13,2
3132,324,9,210,49,3360,198,231,172,4968,T1,T29,1
2962,75,17,300,77,4530,239,205,91,3532,T1,T29,2
3415,352,5,700,176,3085,211,231,158,1950,T3,T39,7
3237,353,12,741,55,4390,199,218,157,2402,T1,T29,1
3160,29,15,108,27,2529,213,205,124,1443,T3,T24,1
3238,128,13,323,73,1533,241,231,117,1566,T2,T33,1
2783,84,29,150,62,2362,246,177,40,708,T3,T10,2
3260,210,14,513,37,2910,208,253,177,3032,T3,T32,2
2964,32,14,876,166,3068,216,210,126,930,T3,T10,2
3118,60,14,330,120,4894,230,211,110,2280,T1,T29,1
3240,301,1,437,73,2951,215,238,161,911,T3,T32,2
2958,330,7,42,8,4257,204,232,167,2215,T1,T29,1
3074,113,13,420,19,577,242,226,110,1231,T3,T32,1
3126,312,7,90,1,630,200,235,174,1020,T2,T23,1
3107,18,5,0,0,1055,216,229,150,2100,T1,T22,2
2537,4,3,210,24,743,215,233,155,5362,T1,T18,2
3065,346,23,466,145,2663,168,195,161,1524,T3,T33,2
2613,78,12,481,74,1440,235,219,114,1771,T3,T10,2
2542,332,11,30,1,258,193,225,172,1832,T1,T16,2
2570,11,18,108,19,1539,198,200,136,1413,T3,T10,2
2892,67,14,495,104,1200,233,211,107,1630,T3,T10,2
3068,10,20,492,0,1343,193,194,133,3576,T3,T24,1
3350,305,19,981,231,3936,163,225,201,2406,T3,T31,2
2934,337,17,999,102,2461,180,215,172,932,T3,T24,2
2643,152,14,30,5,1758,236,240,131,2737,T1,T30,2
3071,37,5,0,0,4956,220,229,146,2147,T1,T23,2
2789,80,11,309,59,2529,234,221,118,2105,T3,T32,3
2976,57,10,30,-3,1507,227,219,125,1307,T3,T33,1
3105,330,28,324,124,216,143,193,183,1409,T3,T24,1
2867,33,18,408,67,1922,213,197,113,1356,T3,T11,2
2896,54,15,518,12,1818,228,207,109,2989,T3,T23,1
2857,214,21,85,25,990,196,254,187,1690,T3,T4,2
3288,194,26,175,34,1107,205,250,164,1015,T1,T22,1
3191,45,12,800,19,4204,223,214,123,2088,T1,T23,1
3165,84,11,255,29,3207,235,222,117,4888,T1,T29,1
2525,308,6,190,42,365,204,236,171,1645,T4,T6,3
2436,311,13,255,76,1129,184,231,186,794,T4,T6,6
3221,75,7,180,8,6100,229,226,130,859,T1,T19,1
2892,264,5,258,11,1074,208,242,173,2312,T3,T34,2
3208,39,9,42,-3,1063,221,219,133,2911,T2,T23,2
2503,119,21,361,-3,362,251,216,82,1216,T3,T4,3
3277,7,10,696,2,2234,208,220,149,785,T3,T22,1
2379,107,27,120,42,300,254,196,51,768,T3,T4,3
2837,157,13,0,0,1154,234,241,136,2256,T3,T20,1
2809,1,11,674,75,391,205,220,152,1065,T3,T11,2
2898,240,20,420,141,1487,179,252,206,1572,T3,T33,2
2699,125,10,192,24,1206,236,233,127,3495,T1,T12,2
3151,139,14,216,21,2361,241,235,120,430,T3,T31,1
2426,80,8,323,36,860,231,225,127,858,T4,T2,3
2949,271,14,558,53,6025,182,244,201,5766,T1,T16,2
3271,270,9,853,161,1570,198,243,185,2630,T3,T31,1
2736,331,24,192,84,2131,157,203,181,2535,T1,T29,2
3116,326,5,573,-69,968,206,234,166,1120,T2,T23,2
3189,2,8,301,11,1191,209,225,154,658,T2,T24,1
2757,34,16,0,0,1403,216,203,118,2151,T3,T20,1
2866,75,26,134,63,1533,241,180,53,1101,T3,T33,2
2731,343,10,283,21,1207,200,225,163,1972,T3,T11,5
2808,135,4,124,4,3408,227,238,145,6191,T1,T12,2
3254,315,16,708,183,3334,176,226,189,1956,T3,T31,1
3396,299,8,361,32,4857,197,237,180,3974,T3,T38,7
3077,285,18,510,148,5885,167,237,209,1500,T1,T29,2
2883,250,6,30,-6,6025,208,244,174,4748,T1,T29,2
3074,117,20,162,52,4831,250,218,87,255,T1,T30,2
3845,22,3,966,396,4745,218,233,153,2802,T3,T40,7
2722,268,5,85,-5,1630,206,242,175,4114,T1,T12,2
2757,59,10,134,15,660,228,220,125,2274,T3,T11,2
2850,32,9,228,88,3589,218,221,138,5919,T1,T12,1
2869,59,24,120,48,2467,230,182,71,2120,T3,T33,1
2575,126,24,67,22,1530,251,216,79,4667,T1,T30,2
3138,201,21,60,-8,2181,206,253,173,3467,T1,T29,1
3107,313,9,124,14,2115,196,233,177,1962,T1,T29,1
3220,275,19,624,79,256,165,241,213,2166,T3,T33,2
3324,103,17,216,41,2455,246,216,92,2630,T1,T39,7
2816,25,16,323,28,1531,210,204,126,2271,T3,T33,2
3127,223,18,0,0,2935,194,254,192,1142,T3,T33,2
3207,8,16,870,190,1937,200,207,142,2345,T3,T24,1
3054,224,13,600,187,5980,203,252,184,3887,T1,T29,2
3047,119,2,30,1,3014,223,237,149,636,T1,T19,2
2960,57,13,706,203,1531,228,211,114,1905,T3,T33,2
3080,270,28,480,159,2843,136,236,233,2603,T3,T31,2
2627,92,5,162,23,1761,229,231,137,875,T3,T2,3
3014,61,14,108,11,2490,231,210,108,2055,T3,T31,2
2952,82,20,67,33,2529,243,200,77,2337,T3,T33,1
2209,65,18,306,80,582,234,201,93,108,T4,T2,6
2977,50,11,67,0,1001,225,217,125,1434,T3,T32,1
3056,109,16,150,46,819,245,221,99,2067,T1,T29,2
2700,352,13,30,3,1361,197,218,158,2241,T1,T12,2
2411,148,12,598,68,708,236,239,132,979,T4,T3,3
2377,135,21,366,57,481,247,226,96,1146,T4,T3,3
2873,79,9,175,-35,1396,232,224,124,1681,T1,T29,1
3116,27,8,30,0,1355,217,222,141,2343,T1,T29,1
3178,95,22,67,5,1148,249,202,70,1518,T1,T29,1
2876,42,13,170,16,3277,222,210,121,4750,T1,T12,2
2870,26,13,350,72,3262,213,211,131,481,T3,T33,2
2901,99,20,301,20,2001,248,209,80,2973,T3,T33,2
2542,177,29,60,13,2363,220,241,133,874,T3,T4,3
3319,122,7,480,-10,1465,233,234,134,2048,T1,T22,1
3422,230,18,60,35,3274,189,254,197,1637,T1,T40,1
2991,9,13,604,49,4271,205,213,144,4335,T1,T29,2
3037,108,4,390,-2,3211,226,235,144,1031,T3,T32,2
3144,330,11,738,68,1761,193,226,172,2754,T3,T32,1
3158,296,18,0,0,4068,167,232,204,1248,T3,T22,1
3074,151,10,285,-33,598,233,240,138,1679,T1,T22,1
3214,60,26,466,60,4874,230,177,65,3378,T1,T30,1
3245,348,18,120,-18,1981,183,207,160,1577,T3,T24,1
3139,72,5,424,93,5013,225,231,141,854,T1,T29,2
2963,57,11,379,26,3730,228,216,120,2363,T1,T29,2
3133,175,8,134,11,3094,225,245,153,1289,T3,T23,2
2974,312,14,90,33,2340,181,229,188,2268,T3,T23,2
3176,288,22,433,53,1533,155,232,215,2438,T3,T33,1
3169,93,15,95,20,912,242,215,99,2191,T2,T23,1
3210,333,6,295,35,488,205,232,165,1172,T3,T23,1
2841,65,14,67,15,2713,232,211,109,2760,T1,T12,2
2601,209,31,90,-19,499,181,250,185,874,T3,T3,2
3161,325,18,552,22,2072,174,219,183,420,T3,T33,1
2914,343,13,108,18,3318,193,219,165,1767,T1,T29,2
3233,55,25,509,67,859,226,178,71,1765,T2,T33,1
2300,114,32,127,71,1052,254,191,38,853,T4,T6,3
3258,306,19,256,65,5192,165,226,200,1541,T1,T29,2
3162,308,8,268,36,3345,197,235,178,4430,T1,T30,1
2681,58,12,120,-5,1396,228,215,118,459,T1,T23,2
3171,30,10,150,2,1478,217,217,135,424,T3,T32,1
2991,243,14,537,91,5668,192,250,195,4227,T1,T29,2
3121,311,9,283,-4,1739,196,234,177,765,T3,T23,1
2548,191,8,90,1,2206,220,247,161,2053,T3,T2,3
3163,178,22,474,76,2624,224,247,144,3236,T3,T33,2
3110,155,22,1050,163,3208,239,236,115,1900,T3,T33,2
3362,129,6,30,-2,2837,231,236,138,693,T3,T38,7
3114,352,8,242,-4,2255,206,226,158,2338,T3,T32,2
2893,315,12,127,20,4158,188,230,182,5957,T1,T29,2
3307,291,9,175,26,1597,194,239,184,1560,T3,T32,1
3083,300,31,342,40,1739,121,211,222,3339,T1,T29,1
3407,60,25,42,4,3392,230,180,68,2526,T1,T37,7
2857,293,28,350,-32,2732,130,221,224,228,T3,T33,1
2721,137,16,67,13,1410,243,232,112,2502,T3,T10,2
3148,318,12,616,111,1959,187,229,181,792,T3,T13,2
3138,156,16,67,-1,1364,237,240,129,1240,T1,T29,2
3209,270,4,256,25,577,210,241,170,1561,T3,T31,1
2425,317,24,108,3,824,149,210,198,1048,T4,T10,6
3105,146,5,30,-4,4109,227,239,146,1413,T1,T23,1
3214,36,17,42,2,2016,217,201,114,4469,T2,T23,1
3338,282,12,778,139,864,188,241,193,957,T2,T23,1
2835,174,27,120,52,1110,224,242,132,2955,T3,T4,5
2965,102,25,270,98,6049,252,199,60,4214,T1,T29,2
3071,289,23,537,134,6060,149,230,218,1591,T1,T29,1
2539,144,16,120,3,721,241,235,119,391,T1,T30,2
3168,142,9,60,1,3777,233,238,136,1846,T3,T32,2
3289,267,15,162,51,1020,179,245,204,1597,T2,T22,1
2398,59,28,124,73,331,228,170,57,361,T3,T3,6
3075,95,23,759,270,759,249,199,66,1598,T1,T29,2
2804,88,6,420,-5,1963,230,229,133,2135,T1,T12,2
2846,18,8,474,53,1905,214,223,145,1235,T3,T11,2
2998,111,11,324,62,212,238,229,119,1560,T1,T23,1
3367,115,16,484,76,1935,246,222,100,2946,T2,T38,1
3077,300,24,240,56,2836,145,222,214,2542,T3,T33,1
2936,74,10,300,-3,644,232,222,122,2089,T1,T29,2
3111,96,29,379,97,3234,251,185,41,1795,T3,T33,1
2734,66,6,242,23,2118,227,227,135,2527,T3,T32,2
2723,84,25,180,83,180,246,189,58,807,T1,T30,5
2839,358,9,0,0,2930,207,224,155,2925,T1,T23,2
2841,0,9,108,11,569,206,222,154,503,T3,T31,2
2929,127,7,0,0,4368,233,235,135,1892,T1,T20,2
3180,113,18,577,244,1687,248,219,94,2848,T3,T33,1
3130,63,6,30,2,4908,226,227,135,2750,T1,T29,2
2803,157,26,95,47,1326,238,234,109,1606,T3,T33,2
2897,25,17,525,120,1395,209,201,124,2707,T3,T33,2
2783,329,26,272,106,2355,150,200,185,2301,T1,T29,2
3167,194,10,503,84,277,219,248,163,1956,T3,T23,2
3420,69,8,404,-45,1019,229,224,128,738,T2,T38,7
3373,227,10,175,41,1973,205,250,181,2140,T3,T32,1
3352,231,15,242,97,3554,195,252,192,573,T1,T39,1
1923,26,32,228,81,190,188,155,85,824,T4,T5,6
2530,332,8,360,159,953,201,230,168,1387,T4,T10,2
3082,171,3,350,28,2926,221,240,155,1655,T3,T32,2
2943,22,9,108,22,2336,214,220,141,1981,T3,T22,1
3005,315,10,277,28,4679,192,232,179,124,T1,T29,2
3077,77,16,67,17,2258,239,208,95,1290,T1,T30,1
3403,326,11,446,135,5076,193,228,175,661,T1,T38,1
2834,45,18,180,60,3542,222,198,104,2777,T1,T29,2
2687,346,14,67,14,1448,191,217,163,1552,T3,T24,2
3072,50,15,541,-2,1518,226,207,111,3107,T3,T33,2
2863,17,10,228,23,3798,212,219,144,6354,T1,T12,2
2943,25,17,450,54,2486,209,201,124,1436,T3,T32,1
2988,226,23,270,75,5230,182,254,201,1503,T1,T29,2
2923,162,25,42,15,1362,235,237,118,700,T3,T33,2
2623,44,14,0,0,912,222,209,118,1587,T3,T33,2
3273,65,12,365,3,3587,232,215,113,1195,T3,T34,1
2978,353,11,120,23,4165,200,220,158,2107,T1,T30,2
3014,28,15,30,0,3952,213,207,126,2524,T1,T24,1
2983,69,19,430,187,443,236,200,88,1484,T1,T29,1
3252,297,16,661,68,713,174,233,199,937,T2,T23,1
3215,33,21,467,147,1230,210,188,105,256,T1,T22,1
2924,235,24,85,26,2290,171,253,211,1544,T3,T33,2
3290,329,30,201,58,752,134,189,186,1301,T2,T33,1
2936,22,3,594,16,5466,218,233,153,2067,T1,T29,2
3276,0,12,534,112,2461,202,217,152,2395,T3,T24,1
3295,346,30,228,72,3448,148,178,159,3950,T1,T38,1
2620,63,11,242,50,2796,230,218,121,899,T3,T11,2
2903,26,25,350,90,2782,199,178,104,1706,T3,T33,2
2853,34,5,309,62,2537,219,228,146,3315,T1,T12,2
2962,5,22,150,31,2215,186,191,137,1584,T3,T33,1
2780,341,9,120,23,1572,201,226,165,2200,T3,T31,2
2965,107,12,242,13,3398,240,225,113,6168,T1,T29,2
3033,174,25,330,82,1585,225,243,135,1230,T3,T13,2
3188,45,12,690,13,4080,223,213,122,4055,T1,T29,1
3258,143,22,240,44,940,245,230,102,2554,T3,T13,2
2596,18,7,175,16,3042,215,226,148,2613,T3,T11,2
3308,55,8,430,98,420,225,223,132,433,T2,T24,2
3329,7,17,693,126,2154,197,204,141,752,T3,T31,7
2538,15,9,30,-2,541,212,221,146,2099,T1,T20,2
3216,49,16,433,75,1275,225,204,109,5070,T2,T22,1
3320,119,14,454,35,1565,244,227,108,2120,T1,T38,1
2825,72,11,459,95,2713,233,219,117,1922,T3,T32,2
3110,352,7,450,25,649,208,229,158,924,T2,T22,2
2595,359,16,150,53,295,195,210,151,1740,T1,T29,2
3070,319,33,443,145,1630,118,189,201,918,T3,T33,1
3190,239,11,295,46,1945,200,249,187,1976,T3,T31,1
3180,0,3,42,1,4397,215,234,156,816,T3,T23,1
3272,13,8,242,51,3543,212,223,148,2565,T3,T31,1
2856,70,26,120,49,1593,237,180,59,1132,T3,T33,2
3043,324,18,300,36,5771,173,218,184,1880,T1,T30,1
2849,344,7,85,8,2525,206,229,162,2404,T3,T22,1
2925,251,26,277,150,2576,152,247,225,752,T3,T13,2
2965,142,23,418,127,726,246,228,97,1959,T3,T33,2
2701,30,8,190,19,1790,218,223,140,5789,T1,T12,2
2837,37,5,150,12,3132,220,229,146,4715,T1,T29,2
2570,110,13,573,8,1057,243,225,108,3907,T1,T18,2
3248,318,23,339,49,2056,154,212,195,3183,T1,T29,1
3353,294,17,256,85,5311,169,234,203,872,T1,T39,1
2145,247,24,228,81,510,164,250,218,1061,T4,T1,6
2984,253,13,85,5,1989,189,248,197,1273,T3,T23,1
3270,133,21,589,109,1170,248,225,96,1833,T2,T13,1
3077,75,20,510,-6,5057,240,199,81,1482,T1,T29,1
3175,40,20,390,69,1129,218,193,103,1907,T3,T22,1
